Provider_id	Region_id	Description	Measure_id	Denominator	Numerator			
5866E7F4-247E-4F47-ACA7-4ACDD306CB85	1	Anderson MD, Jennifer	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	220	0			
5866E7F4-247E-4F47-ACA7-4ACDD306CB85	1	Anderson MD, Jennifer	086B0985-E4AD-43C1-9C22-88CFBE261E3F	15	1			
5866E7F4-247E-4F47-ACA7-4ACDD306CB85	1	Anderson MD, Jennifer	61173E6E-083D-4F59-8097-921C8AD4A8F0	0	0			
5866E7F4-247E-4F47-ACA7-4ACDD306CB85	1	Anderson MD, Jennifer	D03562F7-FF8A-405C-BCA9-94DEC092F33E	15	11			
5866E7F4-247E-4F47-ACA7-4ACDD306CB85	1	Anderson MD, Jennifer	849E7DDB-8DDB-4175-982D-974EFAFB808F	43	0			
5866E7F4-247E-4F47-ACA7-4ACDD306CB85	1	Anderson MD, Jennifer	IVD Antithrombotic Neuro	0	0			
5866E7F4-247E-4F47-ACA7-4ACDD306CB85	1	Anderson MD, Jennifer	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	15	8			
5866E7F4-247E-4F47-ACA7-4ACDD306CB85	1	Anderson MD, Jennifer	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	141	23			
5866E7F4-247E-4F47-ACA7-4ACDD306CB85	1	Anderson MD, Jennifer	6F3C49DB-F20A-40AE-846E-B79DE7343243	0	0			
5866E7F4-247E-4F47-ACA7-4ACDD306CB85	1	Anderson MD, Jennifer	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	3	0			
5866E7F4-247E-4F47-ACA7-4ACDD306CB85	1	Anderson MD, Jennifer	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
5866E7F4-247E-4F47-ACA7-4ACDD306CB85	1	Anderson MD, Jennifer	LDL Control	0	0			
5866E7F4-247E-4F47-ACA7-4ACDD306CB85	1	Anderson MD, Jennifer	5A58F529-B673-4BC7-B686-CB9B3B755778	53	11			
5866E7F4-247E-4F47-ACA7-4ACDD306CB85	1	Anderson MD, Jennifer	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	78	10			
5866E7F4-247E-4F47-ACA7-4ACDD306CB85	1	Anderson MD, Jennifer	HIV/AIDS	0	0			
5866E7F4-247E-4F47-ACA7-4ACDD306CB85	1	Anderson MD, Jennifer	F1670A16-6D8A-4B33-9EC7-E62382F5031B	0	0			
5866E7F4-247E-4F47-ACA7-4ACDD306CB85	1	Anderson MD, Jennifer	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	0	0			
5866E7F4-247E-4F47-ACA7-4ACDD306CB85	1	Anderson MD, Jennifer	BD709062-B9D6-406F-BCED-FD892B81ED6E	15	0			
5866E7F4-247E-4F47-ACA7-4ACDD306CB85	1	Anderson MD, Jennifer	Chlamydia Screening	0	0			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	CAD Antiplatelet	1	1			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	CAD Lipid Lowering Drugs	0	0			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	Lipid Testing	17	12			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	Pneumonia Vaccination	8	0			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	Influenza	213	11			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	Depression	189	2			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	B28AF571-9833-474D-8F35-5BC557C89BEE	0	0			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	Lipid LT 100	0	0			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	0	0			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	188	0			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	086B0985-E4AD-43C1-9C22-88CFBE261E3F	3	0			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	61173E6E-083D-4F59-8097-921C8AD4A8F0	0	0			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	D03562F7-FF8A-405C-BCA9-94DEC092F33E	3	3			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	849E7DDB-8DDB-4175-982D-974EFAFB808F	28	0			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	IVD Antithrombotic Neuro	0	0			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	3	2			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	80	6			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	6F3C49DB-F20A-40AE-846E-B79DE7343243	0	0			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	0	0			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	LDL Control	0	0			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	5A58F529-B673-4BC7-B686-CB9B3B755778	37	3			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	87	12			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	HIV/AIDS	0	0			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	F1670A16-6D8A-4B33-9EC7-E62382F5031B	0	0			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	0	0			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	BD709062-B9D6-406F-BCED-FD892B81ED6E	6	0			
94FF7079-A764-4A40-B6BE-D8ECDBB916C1	1	Andrew DO, Shane	Chlamydia Screening	0	0			
489F7BA1-4EE7-45AC-86CE-8BFB4CE45AB7	1	Anstrand PAC, Charles J	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	297	29			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	CAD Antiplatelet	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	CAD Lipid Lowering Drugs	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	Lipid Testing	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	Pneumonia Vaccination	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	Influenza	638	143			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	Depression	5	5			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	B28AF571-9833-474D-8F35-5BC557C89BEE	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	Lipid LT 100	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	6	3			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	086B0985-E4AD-43C1-9C22-88CFBE261E3F	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	61173E6E-083D-4F59-8097-921C8AD4A8F0	1	1			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	D03562F7-FF8A-405C-BCA9-94DEC092F33E	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	849E7DDB-8DDB-4175-982D-974EFAFB808F	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	IVD Antithrombotic Neuro	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	6F3C49DB-F20A-40AE-846E-B79DE7343243	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	LDL Control	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	5A58F529-B673-4BC7-B686-CB9B3B755778	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	HIV/AIDS	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	F1670A16-6D8A-4B33-9EC7-E62382F5031B	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	BD709062-B9D6-406F-BCED-FD892B81ED6E	0	0			
AC3F3136-8071-4321-B497-22484A90F09C	1	Antink MD, Naya	Chlamydia Screening	0	0			
215537D3-C4C5-41E4-90D7-5C0E2016B7AC	1	Araquistain NP, Mary K	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	254	6			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	CAD Antiplatelet	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	CAD Lipid Lowering Drugs	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	Lipid Testing	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	Pneumonia Vaccination	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	Influenza	554	101			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	Depression	6	4			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	B28AF571-9833-474D-8F35-5BC557C89BEE	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	Lipid LT 100	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	6	4			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	086B0985-E4AD-43C1-9C22-88CFBE261E3F	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	61173E6E-083D-4F59-8097-921C8AD4A8F0	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	D03562F7-FF8A-405C-BCA9-94DEC092F33E	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	849E7DDB-8DDB-4175-982D-974EFAFB808F	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	IVD Antithrombotic Neuro	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	6F3C49DB-F20A-40AE-846E-B79DE7343243	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	LDL Control	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	5A58F529-B673-4BC7-B686-CB9B3B755778	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	HIV/AIDS	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	F1670A16-6D8A-4B33-9EC7-E62382F5031B	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	BD709062-B9D6-406F-BCED-FD892B81ED6E	0	0			
7F42352C-FB4C-4028-9AE8-0FD78E931AF6	1	Archibald DO, Vaun J	Chlamydia Screening	0	0			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	CAD Antiplatelet	1	1			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	CAD Lipid Lowering Drugs	0	0			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	Lipid Testing	38	30			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	Pneumonia Vaccination	41	9			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	Influenza	106	7			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	Depression	106	0			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	B28AF571-9833-474D-8F35-5BC557C89BEE	0	0			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	Lipid LT 100	0	0			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	0	0			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	105	0			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	086B0985-E4AD-43C1-9C22-88CFBE261E3F	6	0			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	61173E6E-083D-4F59-8097-921C8AD4A8F0	0	0			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	D03562F7-FF8A-405C-BCA9-94DEC092F33E	5	5			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	849E7DDB-8DDB-4175-982D-974EFAFB808F	24	0			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	IVD Antithrombotic Neuro	0	0			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	6	4			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	70	12			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	6F3C49DB-F20A-40AE-846E-B79DE7343243	1	0			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	0	0			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	LDL Control	0	0			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	5A58F529-B673-4BC7-B686-CB9B3B755778	32	5			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	43	1			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	HIV/AIDS	0	0			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	F1670A16-6D8A-4B33-9EC7-E62382F5031B	0	0			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	0	0			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	BD709062-B9D6-406F-BCED-FD892B81ED6E	4	0			
486D1572-CBA7-48EC-BB30-233E73788CAC	1	Arlein MD, Wes	Chlamydia Screening	0	0			
1DE1638A-5507-4B60-85A8-AE90D5F15F99	1	Asaro, Laura NP	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	6	0			
2909E330-0058-4475-8263-8D31567E394E	1	Babbel DO, David G	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	10	5			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	CAD Antiplatelet	1	1			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	CAD Lipid Lowering Drugs	0	0			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	Lipid Testing	15	12			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	Pneumonia Vaccination	9	1			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	Influenza	64	7			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	Depression	56	3			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	B28AF571-9833-474D-8F35-5BC557C89BEE	0	0			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	Lipid LT 100	0	0			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	0	0			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	55	0			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	086B0985-E4AD-43C1-9C22-88CFBE261E3F	5	0			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	61173E6E-083D-4F59-8097-921C8AD4A8F0	0	0			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	D03562F7-FF8A-405C-BCA9-94DEC092F33E	5	3			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	849E7DDB-8DDB-4175-982D-974EFAFB808F	8	0			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	IVD Antithrombotic Neuro	0	0			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	5	2			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	37	3			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	6F3C49DB-F20A-40AE-846E-B79DE7343243	0	0			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	0	0			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	LDL Control	0	0			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	5A58F529-B673-4BC7-B686-CB9B3B755778	14	1			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	22	2			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	HIV/AIDS	0	0			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	F1670A16-6D8A-4B33-9EC7-E62382F5031B	0	0			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	0	0			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	BD709062-B9D6-406F-BCED-FD892B81ED6E	2	0			
BA2185A6-A2F8-456E-88AC-6E9A930EF4F0	1	Babcock PA, Kelsey F	Chlamydia Screening	0	0			
DD5DD5BF-86DD-421A-80E0-F3534D48CE70	1	Badke MD, Frederick	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	116	0			
2F62AA4F-49DD-406C-95C3-96CA7535E4A9	1	Bahadar NP, Denise	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	99	5			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	CAD Antiplatelet	0	0			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	CAD Lipid Lowering Drugs	1	0			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	Lipid Testing	8	6			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	Pneumonia Vaccination	0	0			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	Influenza	118	22			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	Depression	133	51			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	B28AF571-9833-474D-8F35-5BC557C89BEE	2	1			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	Lipid LT 100	0	0			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	11	5			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	124	91			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	086B0985-E4AD-43C1-9C22-88CFBE261E3F	8	1			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	61173E6E-083D-4F59-8097-921C8AD4A8F0	23	23			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	D03562F7-FF8A-405C-BCA9-94DEC092F33E	8	6			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	849E7DDB-8DDB-4175-982D-974EFAFB808F	18	0			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	IVD Antithrombotic Neuro	1	1			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	8	4			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	39	6			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	6F3C49DB-F20A-40AE-846E-B79DE7343243	0	0			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	11	5			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	LDL Control	9	2			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	5A58F529-B673-4BC7-B686-CB9B3B755778	32	12			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	90	39			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	HIV/AIDS	0	0			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	F1670A16-6D8A-4B33-9EC7-E62382F5031B	0	0			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	11	5			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	BD709062-B9D6-406F-BCED-FD892B81ED6E	5	2			
87917988-76D7-477F-8490-8242E243F269	1	Baker MD, Bridgette M	Chlamydia Screening	1	1			
F62C937B-6856-4F35-9EB2-C4513A5F50CA	1	Baker MD, James	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	1	1			
00F852E9-58A3-4264-BFA7-872AA7E1BA22	1	Baldwin MD, Brenton	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	12	7			
9B08C039-0C80-43E8-9C89-FC8B9A468362	1	Ball PAC, Jeff V	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	308	175			
BAA32213-6A41-4A3E-B168-B219E8048F88	1	Ballantyne DO, Richard	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	0	0			
F6E444EE-E064-4F60-A97E-49DAB286E7B3	1	Barnes NP, Keri	CAD Antiplatelet	0	0			
F6E444EE-E064-4F60-A97E-49DAB286E7B3	1	Barnes NP, Keri	CAD Lipid Lowering Drugs	0	0			
F6E444EE-E064-4F60-A97E-49DAB286E7B3	1	Barnes NP, Keri	Lipid Testing	0	0			
